"filename", "language", "Markdown", "JSON", "C++", "YAML", "C", "Ignore", "Python", "XML", "Makefile", "CMake", "SVG", "HTML", "CSS", "Ruby", "SCSS", "JavaScript React", "TypeScript", "JavaScript", "Go", "Rust", "Java", "C#", "PHP", "Less", "CoffeeScript", "TypeScript React", "SQL", "JSON with Comments", "GLSL", "Shell Script", "Batch", "CUDA C++", "Properties", "pip requirements", "Jinja", "Objective-C", "Lua", "LaTeX", "BibTeX", "Protocol Buffers", "Objective-C++", "Gradle", "Kotlin", "comment", "blank", "total"
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\micro_tests\test_SqrtSum_math_sqrt.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\micro_tests\test_SqrtSum_sqrt.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 4, 14
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\micro_tests\test_SqrtSum_sqrt_getfenv.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 4, 15
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\micro_tests\test_SqrtSum_sqrt_roundabout.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 4, 14
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\micro_tests\test_TableCreate_nil.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 12
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\micro_tests\test_TableCreate_number.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 12
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\micro_tests\test_TableCreate_zerofill.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 4, 15
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\micro_tests\test_TableFind_loop_ipairs.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 7, 24
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\micro_tests\test_TableFind_table_find.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 5, 14
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\micro_tests\test_TableInsertion_index_cached.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 6, 19
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\micro_tests\test_TableInsertion_index_len.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 6, 19
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\micro_tests\test_TableInsertion_table_insert.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 6, 19
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\micro_tests\test_TableInsertion_table_insert_index.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 8, 30
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\micro_tests\test_TableIteration.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 6, 19
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\micro_tests\test_TableMarshal_select.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 7, 20
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\micro_tests\test_TableMarshal_table_pack.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 7, 20
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\micro_tests\test_TableMarshal_table_unpack_array.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 8, 21
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\micro_tests\test_TableMarshal_table_unpack_range.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 8, 21
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\micro_tests\test_TableMarshal_varargs.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 7, 20
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\micro_tests\test_TableMove_empty_table.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 8, 24
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\micro_tests\test_TableMove_same_table.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 7, 22
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\micro_tests\test_TableMove_table_create.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 8, 24
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\micro_tests\test_TableRemoval_table_remove.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 10, 23
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\micro_tests\test_UpvalueCapture.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 7, 19
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\micro_tests\test_VariadicSelect.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 8, 27
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\micro_tests\test_string_lib.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 5, 40
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\micro_tests\test_table_concat.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 3, 28
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\other\LuauPolyfillMap.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 709, 0, 0, 0, 0, 0, 0, 101, 152, 962
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\other\regex.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1957, 0, 0, 0, 0, 0, 0, 67, 66, 2090
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tabulate.py", "Python", 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20, 92
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\base64.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 13, 81
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\chess.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 682, 0, 0, 0, 0, 0, 0, 38, 140, 860
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\life.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 36, 19, 122
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\qsort.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 20, 10, 79
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\sha256.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 33, 144
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\shootout\ack.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 2, 11, 47
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\shootout\binary-trees.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 4, 17, 83
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\shootout\fannkuch-redux.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 6, 11, 79
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\shootout\fixpoint-fact.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 4, 16, 57
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\shootout\heapsort.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 2, 12, 80
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\shootout\mandel.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 2, 21, 98
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\shootout\n-body.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 3, 10, 131
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\shootout\qt.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 273, 0, 0, 0, 0, 0, 0, 27, 35, 335
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\shootout\queen.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 8, 17, 77
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\shootout\scimark.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 334, 0, 0, 0, 0, 0, 0, 63, 46, 443
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\shootout\spectral-norm.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 4, 16, 75
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\sieve.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 5, 9, 44
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\sunspider\3d-cube.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 315, 0, 0, 0, 0, 0, 0, 18, 43, 376
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\sunspider\3d-morph.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 6, 14, 76
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\sunspider\3d-raytrace.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 401, 0, 0, 0, 0, 0, 0, 30, 73, 504
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\sunspider\controlflow-recursive.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 1, 11, 43
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\sunspider\crypto-aes.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 266, 0, 0, 0, 0, 0, 0, 25, 72, 363
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\sunspider\fannkuch.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 2, 21, 91
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\sunspider\math-cordic.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 3, 22, 105
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\sunspider\math-partial-sums.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 1, 12, 54
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\sunspider\n-body-oop.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 32, 170
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\tictactoe.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 33, 27, 229
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\trig.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 14, 71
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\bench\tests\voxelgen.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 390, 0, 0, 0, 0, 0, 0, 21, 46, 457
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\docs\404.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\docs\_config.yml", "YAML", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 32
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\docs\_data\navigation.yml", "YAML", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 34
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\docs\_includes\repl.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 101
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\docs\_pages\compatibility.md", "Markdown", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 134
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\docs\_pages\demo.md", "Markdown", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\docs\_pages\getting-started.md", "Markdown", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 144
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\docs\_pages\grammar.md", "Markdown", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 90
"c:\Users\Aurélien\Documents\dev\MathAnimation\Animations\vendor\luau\docs\_pages\library.md", "Markdown", 555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 268, 823
